"layer","cellID","District","DistrictID","Village","VillageID"
1,1332,"Ngorongoro",1,"Malambo",12
1,1333,"Ngorongoro",1,"Malambo",12
1,1334,"Ngorongoro",1,"Ngaresero",10
1,1335,"Ngorongoro",1,"Ngaresero",10
1,1336,"Ngorongoro",1,"Ngaresero",10
1,1337,"Ngorongoro",1,"Ngaresero",10
1,1338,"Ngorongoro",1,"Ngaresero",10
1,1339,"Ngorongoro",1,"Ngaresero",10
1,1340,"Ngorongoro",1,"Ngaresero",10
1,1341,"Ngorongoro",1,"Ngaresero",10
1,1342,"Ngorongoro",1,"Ngaresero",10
1,1343,"Ngorongoro",1,"Ngaresero",10
1,1344,"Ngorongoro",1,"Ngaresero",10
1,1345,"Ngorongoro",1,"Ngaresero",10
1,1346,"Ngorongoro",1,"Ngaresero",10
1,1347,"Ngorongoro",1,"Ngaresero",10
1,1348,"Ngorongoro",1,"Arash",29
1,1349,"Ngorongoro",1,"Arash",29
1,1350,"Ngorongoro",1,"Arash",29
1,1351,"Ngorongoro",1,"Arash",29
1,1352,"Ngorongoro",1,"Arash",29
1,1353,"Ngorongoro",1,"Arash",29
1,1354,"Ngorongoro",1,"Arash",29
1,1355,"Ngorongoro",1,"Arash",29
1,1356,"Ngorongoro",1,"Arash",29
1,1357,"Ngorongoro",1,"Arash",29
1,1358,"Ngorongoro",1,"Arash",29
1,1359,"Ngorongoro",1,"Arash",29
1,1360,"Ngorongoro",1,"Arash",29
1,1361,"Ngorongoro",1,"Arash",29
1,1362,"Ngorongoro",1,"Arash",29
1,1363,"Ngorongoro",1,"Arash",29
1,1364,"Ngorongoro",1,"Arash",29
1,1365,"Ngorongoro",1,"Arash",29
1,1366,"Ngorongoro",1,"Arash",29
1,1367,"Ngorongoro",1,"Arash",29
1,1368,"Ngorongoro",1,"Arash",29
1,1369,"Ngorongoro",1,"Malambo",12
1,1370,"Ngorongoro",1,"Malambo",12
1,1371,"Ngorongoro",1,"Malambo",12
1,1372,"Ngorongoro",1,"Malambo",12
1,1373,"Ngorongoro",1,"Malambo",12
1,1374,"Ngorongoro",1,"Malambo",12
1,1375,"Ngorongoro",1,"Malambo",12
1,1376,"Ngorongoro",1,"Malambo",12
1,1377,"Ngorongoro",1,"Malambo",12
1,1378,"Ngorongoro",1,"Malambo",12
1,1379,"Ngorongoro",1,"Malambo",12
1,1380,"Ngorongoro",1,"Ngaresero",10
1,1381,"Ngorongoro",1,"Ngaresero",10
1,1382,"Ngorongoro",1,"Ngaresero",10
1,1383,"Ngorongoro",1,"Ngaresero",10
1,1384,"Ngorongoro",1,"Ngaresero",10
1,1385,"Ngorongoro",1,"Ngaresero",10
1,1386,"Ngorongoro",1,"Ngaresero",10
1,1387,"Ngorongoro",1,"Ngaresero",10
1,1388,"Ngorongoro",1,"Ngaresero",10
1,1389,"Ngorongoro",1,"Ngaresero",10
1,1390,"Ngorongoro",1,"Ngaresero",10
1,1391,"Ngorongoro",1,"Ngaresero",10
1,1392,"Ngorongoro",1,"Ngaresero",10
1,1393,"Ngorongoro",1,"Ngaresero",10
1,1394,"Ngorongoro",1,"Arash",29
1,1395,"Ngorongoro",1,"Arash",29
1,1396,"Ngorongoro",1,"Arash",29
1,1397,"Ngorongoro",1,"Arash",29
1,1398,"Ngorongoro",1,"Arash",29
1,1399,"Ngorongoro",1,"Arash",29
1,1400,"Ngorongoro",1,"Arash",29
1,1401,"Ngorongoro",1,"Arash",29
1,1402,"Ngorongoro",1,"Arash",29
1,1403,"Ngorongoro",1,"Arash",29
1,1404,"Ngorongoro",1,"Arash",29
1,1405,"Ngorongoro",1,"Arash",29
1,1406,"Ngorongoro",1,"Arash",29
1,1407,"Ngorongoro",1,"Arash",29
1,1408,"Ngorongoro",1,"Arash",29
1,1409,"Ngorongoro",1,"Arash",29
1,1410,"Ngorongoro",1,"Arash",29
1,1411,"Ngorongoro",1,"Arash",29
1,1412,"Ngorongoro",1,"Arash",29
1,1413,"Ngorongoro",1,"Malambo",12
1,1414,"Ngorongoro",1,"Malambo",12
1,1415,"Ngorongoro",1,"Malambo",12
1,1416,"Ngorongoro",1,"Malambo",12
1,1417,"Ngorongoro",1,"Malambo",12
1,1418,"Ngorongoro",1,"Malambo",12
1,1419,"Ngorongoro",1,"Malambo",12
1,1420,"Ngorongoro",1,"Malambo",12
1,1421,"Ngorongoro",1,"Malambo",12
1,1422,"Ngorongoro",1,"Malambo",12
1,1423,"Ngorongoro",1,"Malambo",12
1,1424,"Ngorongoro",1,"Malambo",12
1,1425,"Ngorongoro",1,"Ngaresero",10
1,1426,"Ngorongoro",1,"Ngaresero",10
1,1427,"Ngorongoro",1,"Ngaresero",10
1,1428,"Ngorongoro",1,"Ngaresero",10
1,1429,"Ngorongoro",1,"Ngaresero",10
1,1430,"Ngorongoro",1,"Ngaresero",10
1,1431,"Ngorongoro",1,"Ngaresero",10
1,1432,"Ngorongoro",1,"Ngaresero",10
1,1433,"Ngorongoro",1,"Ngaresero",10
1,1434,"Ngorongoro",1,"Ngaresero",10
1,1435,"Ngorongoro",1,"Ngaresero",10
1,1436,"Ngorongoro",1,"Ngaresero",10
1,1437,"Ngorongoro",1,"Ngaresero",10
1,1438,"Ngorongoro",1,"Ngaresero",10
1,1439,"Ngorongoro",1,"Arash",29
1,1440,"Ngorongoro",1,"Arash",29
1,1441,"Ngorongoro",1,"Arash",29
1,1442,"Ngorongoro",1,"Arash",29
1,1443,"Ngorongoro",1,"Arash",29
1,1444,"Ngorongoro",1,"Arash",29
1,1445,"Ngorongoro",1,"Arash",29
1,1446,"Ngorongoro",1,"Arash",29
1,1447,"Ngorongoro",1,"Arash",29
1,1448,"Ngorongoro",1,"Arash",29
1,1449,"Ngorongoro",1,"Arash",29
1,1450,"Ngorongoro",1,"Arash",29
1,1451,"Ngorongoro",1,"Arash",29
1,1452,"Ngorongoro",1,"Arash",29
1,1453,"Ngorongoro",1,"Arash",29
1,1454,"Ngorongoro",1,"Arash",29
1,1455,"Ngorongoro",1,"Arash",29
1,1456,"Ngorongoro",1,"Arash",29
1,1457,"Ngorongoro",1,"Arash",29
1,1458,"Ngorongoro",1,"Malambo",12
1,1459,"Ngorongoro",1,"Malambo",12
1,1460,"Ngorongoro",1,"Malambo",12
1,1461,"Ngorongoro",1,"Malambo",12
1,1462,"Ngorongoro",1,"Malambo",12
1,1463,"Ngorongoro",1,"Malambo",12
1,1464,"Ngorongoro",1,"Malambo",12
1,1465,"Ngorongoro",1,"Malambo",12
1,1466,"Ngorongoro",1,"Malambo",12
1,1467,"Ngorongoro",1,"Malambo",12
1,1468,"Ngorongoro",1,"Malambo",12
1,1469,"Ngorongoro",1,"Malambo",12
1,1470,"Ngorongoro",1,"Ngaresero",10
1,1471,"Ngorongoro",1,"Ngaresero",10
1,1472,"Ngorongoro",1,"Ngaresero",10
1,1473,"Ngorongoro",1,"Ngaresero",10
1,1474,"Ngorongoro",1,"Ngaresero",10
1,1475,"Ngorongoro",1,"Ngaresero",10
1,1476,"Ngorongoro",1,"Ngaresero",10
1,1477,"Ngorongoro",1,"Ngaresero",10
1,1478,"Ngorongoro",1,"Ngaresero",10
1,1479,"Ngorongoro",1,"Ngaresero",10
1,1480,"Ngorongoro",1,"Ngaresero",10
1,1481,"Ngorongoro",1,"Ngaresero",10
1,1482,"Ngorongoro",1,"Ngaresero",10
1,1483,"Ngorongoro",1,"Ngaresero",10
1,1484,"Ngorongoro",1,"Arash",29
1,1485,"Ngorongoro",1,"Arash",29
1,1486,"Ngorongoro",1,"Arash",29
1,1487,"Ngorongoro",1,"Arash",29
1,1488,"Ngorongoro",1,"Arash",29
1,1489,"Ngorongoro",1,"Arash",29
1,1490,"Ngorongoro",1,"Arash",29
1,1491,"Ngorongoro",1,"Arash",29
1,1492,"Ngorongoro",1,"Arash",29
1,1493,"Ngorongoro",1,"Arash",29
1,1494,"Ngorongoro",1,"Arash",29
1,1495,"Ngorongoro",1,"Arash",29
1,1496,"Ngorongoro",1,"Arash",29
1,1497,"Ngorongoro",1,"Arash",29
1,1498,"Ngorongoro",1,"Arash",29
1,1499,"Ngorongoro",1,"Arash",29
1,1500,"Ngorongoro",1,"Arash",29
1,1501,"Ngorongoro",1,"Malambo",12
1,1502,"Ngorongoro",1,"Malambo",12
1,1503,"Ngorongoro",1,"Malambo",12
1,1504,"Ngorongoro",1,"Malambo",12
1,1505,"Ngorongoro",1,"Malambo",12
1,1506,"Ngorongoro",1,"Malambo",12
1,1507,"Ngorongoro",1,"Malambo",12
1,1508,"Ngorongoro",1,"Malambo",12
1,1509,"Ngorongoro",1,"Malambo",12
1,1510,"Ngorongoro",1,"Malambo",12
1,1511,"Ngorongoro",1,"Malambo",12
1,1512,"Ngorongoro",1,"Malambo",12
1,1513,"Ngorongoro",1,"Malambo",12
1,1514,"Ngorongoro",1,"Ngaresero",10
1,1515,"Ngorongoro",1,"Ngaresero",10
1,1516,"Ngorongoro",1,"Ngaresero",10
1,1517,"Ngorongoro",1,"Ngaresero",10
1,1518,"Ngorongoro",1,"Ngaresero",10
1,1519,"Ngorongoro",1,"Ngaresero",10
1,1520,"Ngorongoro",1,"Ngaresero",10
1,1521,"Ngorongoro",1,"Ngaresero",10
1,1522,"Ngorongoro",1,"Ngaresero",10
1,1523,"Ngorongoro",1,"Ngaresero",10
1,1524,"Ngorongoro",1,"Ngaresero",10
1,1525,"Ngorongoro",1,"Ngaresero",10
1,1526,"Ngorongoro",1,"Ngaresero",10
1,1527,"Ngorongoro",1,"Ngaresero",10
1,1528,"Ngorongoro",1,"Arash",29
1,1529,"Ngorongoro",1,"Arash",29
1,1530,"Ngorongoro",1,"Arash",29
1,1531,"Ngorongoro",1,"Arash",29
1,1532,"Ngorongoro",1,"Arash",29
1,1533,"Ngorongoro",1,"Arash",29
1,1534,"Ngorongoro",1,"Arash",29
1,1535,"Ngorongoro",1,"Arash",29
1,1536,"Ngorongoro",1,"Arash",29
1,1537,"Ngorongoro",1,"Arash",29
1,1538,"Ngorongoro",1,"Arash",29
1,1539,"Ngorongoro",1,"Arash",29
1,1540,"Ngorongoro",1,"Arash",29
1,1541,"Ngorongoro",1,"Piyaya",13
1,1542,"Ngorongoro",1,"Piyaya",13
1,1543,"Ngorongoro",1,"Piyaya",13
1,1544,"Ngorongoro",1,"Piyaya",13
1,1545,"Ngorongoro",1,"Piyaya",13
1,1546,"Ngorongoro",1,"Malambo",12
1,1547,"Ngorongoro",1,"Malambo",12
1,1548,"Ngorongoro",1,"Malambo",12
1,1549,"Ngorongoro",1,"Malambo",12
1,1550,"Ngorongoro",1,"Malambo",12
1,1551,"Ngorongoro",1,"Malambo",12
1,1552,"Ngorongoro",1,"Malambo",12
1,1553,"Ngorongoro",1,"Malambo",12
1,1554,"Ngorongoro",1,"Malambo",12
1,1555,"Ngorongoro",1,"Malambo",12
1,1556,"Ngorongoro",1,"Malambo",12
1,1557,"Ngorongoro",1,"Malambo",12
1,1558,"Ngorongoro",1,"Ngaresero",10
1,1559,"Ngorongoro",1,"Ngaresero",10
1,1560,"Ngorongoro",1,"Ngaresero",10
1,1561,"Ngorongoro",1,"Ngaresero",10
1,1562,"Ngorongoro",1,"Ngaresero",10
1,1563,"Ngorongoro",1,"Ngaresero",10
1,1564,"Ngorongoro",1,"Ngaresero",10
1,1565,"Ngorongoro",1,"Ngaresero",10
1,1566,"Ngorongoro",1,"Ngaresero",10
1,1567,"Ngorongoro",1,"Ngaresero",10
1,1568,"Ngorongoro",1,"Ngaresero",10
1,1569,"Ngorongoro",1,"Ngaresero",10
1,1570,"Ngorongoro",1,"Ngaresero",10
1,1571,"Ngorongoro",1,"Ngaresero",10
1,1572,"Ngorongoro",1,NA,NA
1,1573,"Ngorongoro",1,"Arash",29
1,1574,"Ngorongoro",1,"Arash",29
1,1575,"Ngorongoro",1,"Arash",29
1,1576,"Ngorongoro",1,"Arash",29
1,1577,"Ngorongoro",1,"Arash",29
1,1578,"Ngorongoro",1,"Arash",29
1,1579,"Ngorongoro",1,"Arash",29
1,1580,"Ngorongoro",1,"Arash",29
1,1581,"Ngorongoro",1,"Arash",29
1,1582,"Ngorongoro",1,"Piyaya",13
1,1583,"Ngorongoro",1,"Piyaya",13
1,1584,"Ngorongoro",1,"Piyaya",13
1,1585,"Ngorongoro",1,"Piyaya",13
1,1586,"Ngorongoro",1,"Piyaya",13
1,1587,"Ngorongoro",1,"Piyaya",13
1,1588,"Ngorongoro",1,"Piyaya",13
1,1589,"Ngorongoro",1,"Piyaya",13
1,1590,"Ngorongoro",1,"Piyaya",13
1,1591,"Ngorongoro",1,"Malambo",12
1,1592,"Ngorongoro",1,"Malambo",12
1,1593,"Ngorongoro",1,"Malambo",12
1,1594,"Ngorongoro",1,"Malambo",12
1,1595,"Ngorongoro",1,"Malambo",12
1,1596,"Ngorongoro",1,"Malambo",12
1,1597,"Ngorongoro",1,"Malambo",12
1,1598,"Ngorongoro",1,"Malambo",12
1,1599,"Ngorongoro",1,"Malambo",12
1,1600,"Ngorongoro",1,"Malambo",12
1,1601,"Ngorongoro",1,"Malambo",12
1,1602,"Ngorongoro",1,"Malambo",12
1,1603,"Ngorongoro",1,"Ngaresero",10
1,1604,"Ngorongoro",1,"Ngaresero",10
1,1605,"Ngorongoro",1,"Ngaresero",10
1,1606,"Ngorongoro",1,"Ngaresero",10
1,1607,"Ngorongoro",1,"Ngaresero",10
1,1608,"Ngorongoro",1,"Ngaresero",10
1,1609,"Ngorongoro",1,"Ngaresero",10
1,1610,"Ngorongoro",1,"Ngaresero",10
1,1611,"Ngorongoro",1,"Ngaresero",10
1,1612,"Ngorongoro",1,"Ngaresero",10
1,1613,"Ngorongoro",1,"Ngaresero",10
1,1614,"Ngorongoro",1,"Ngaresero",10
1,1615,"Ngorongoro",1,"Ngaresero",10
1,1616,"Ngorongoro",1,"Arash",29
1,1617,"Ngorongoro",1,"Arash",29
1,1618,"Ngorongoro",1,"Arash",29
1,1619,"Ngorongoro",1,"Arash",29
1,1620,"Ngorongoro",1,"Arash",29
1,1621,"Ngorongoro",1,"Arash",29
1,1622,"Ngorongoro",1,"Arash",29
1,1623,"Ngorongoro",1,"Piyaya",13
1,1624,"Ngorongoro",1,"Piyaya",13
1,1625,"Ngorongoro",1,"Piyaya",13
1,1626,"Ngorongoro",1,"Piyaya",13
1,1627,"Ngorongoro",1,"Piyaya",13
1,1628,"Ngorongoro",1,"Piyaya",13
1,1629,"Ngorongoro",1,"Piyaya",13
1,1630,"Ngorongoro",1,"Piyaya",13
1,1631,"Ngorongoro",1,"Piyaya",13
1,1632,"Ngorongoro",1,"Piyaya",13
1,1633,"Ngorongoro",1,"Piyaya",13
1,1634,"Ngorongoro",1,"Piyaya",13
1,1635,"Ngorongoro",1,"Malambo",12
1,1636,"Ngorongoro",1,"Malambo",12
1,1637,"Ngorongoro",1,"Malambo",12
1,1638,"Ngorongoro",1,"Malambo",12
1,1639,"Ngorongoro",1,"Malambo",12
1,1640,"Ngorongoro",1,"Malambo",12
1,1641,"Ngorongoro",1,"Malambo",12
1,1642,"Ngorongoro",1,"Malambo",12
1,1643,"Ngorongoro",1,"Malambo",12
1,1644,"Ngorongoro",1,"Malambo",12
1,1645,"Ngorongoro",1,"Malambo",12
1,1646,"Ngorongoro",1,"Malambo",12
1,1647,"Ngorongoro",1,"Ngaresero",10
1,1648,"Ngorongoro",1,"Ngaresero",10
1,1649,"Ngorongoro",1,"Ngaresero",10
1,1650,"Ngorongoro",1,"Ngaresero",10
1,1651,"Ngorongoro",1,"Ngaresero",10
1,1652,"Ngorongoro",1,"Ngaresero",10
1,1653,"Ngorongoro",1,"Ngaresero",10
1,1654,"Ngorongoro",1,"Ngaresero",10
1,1655,"Ngorongoro",1,"Ngaresero",10
1,1656,"Ngorongoro",1,"Ngaresero",10
1,1657,"Ngorongoro",1,"Ngaresero",10
1,1658,"Ngorongoro",1,"Ngaresero",10
1,1659,"Ngorongoro",1,"Ngaresero",10
1,1660,"Ngorongoro",1,"Arash",29
1,1661,"Ngorongoro",1,"Arash",29
1,1662,"Ngorongoro",1,"Arash",29
1,1663,"Ngorongoro",1,"Arash",29
1,1664,"Ngorongoro",1,"Piyaya",13
1,1665,"Ngorongoro",1,"Piyaya",13
1,1666,"Ngorongoro",1,"Piyaya",13
1,1667,"Ngorongoro",1,"Piyaya",13
1,1668,"Ngorongoro",1,"Piyaya",13
1,1669,"Ngorongoro",1,"Piyaya",13
1,1670,"Ngorongoro",1,"Piyaya",13
1,1671,"Ngorongoro",1,"Piyaya",13
1,1672,"Ngorongoro",1,"Piyaya",13
1,1673,"Ngorongoro",1,"Piyaya",13
1,1674,"Ngorongoro",1,"Piyaya",13
1,1675,"Ngorongoro",1,"Piyaya",13
1,1676,"Ngorongoro",1,"Piyaya",13
1,1677,"Ngorongoro",1,"Piyaya",13
1,1678,"Ngorongoro",1,"Piyaya",13
1,1679,"Ngorongoro",1,"Malambo",12
1,1680,"Ngorongoro",1,"Malambo",12
1,1681,"Ngorongoro",1,"Malambo",12
1,1682,"Ngorongoro",1,"Malambo",12
1,1683,"Ngorongoro",1,"Malambo",12
1,1684,"Ngorongoro",1,"Malambo",12
1,1685,"Ngorongoro",1,"Malambo",12
1,1686,"Ngorongoro",1,"Malambo",12
1,1687,"Ngorongoro",1,"Malambo",12
1,1688,"Ngorongoro",1,"Malambo",12
1,1689,"Ngorongoro",1,"Malambo",12
1,1690,"Ngorongoro",1,"Malambo",12
1,1691,"Ngorongoro",1,"Ngaresero",10
1,1692,"Ngorongoro",1,"Ngaresero",10
1,1693,"Ngorongoro",1,"Ngaresero",10
1,1694,"Ngorongoro",1,"Ngaresero",10
1,1695,"Ngorongoro",1,"Ngaresero",10
1,1696,"Ngorongoro",1,"Ngaresero",10
1,1697,"Ngorongoro",1,"Ngaresero",10
1,1698,"Ngorongoro",1,"Ngaresero",10
1,1699,"Ngorongoro",1,"Ngaresero",10
1,1700,"Ngorongoro",1,"Ngaresero",10
1,1701,"Ngorongoro",1,"Arash",29
1,1702,"Ngorongoro",1,"Piyaya",13
1,1703,"Ngorongoro",1,"Piyaya",13
1,1704,"Ngorongoro",1,"Piyaya",13
1,1705,"Ngorongoro",1,"Piyaya",13
1,1706,"Ngorongoro",1,"Piyaya",13
1,1707,"Ngorongoro",1,"Piyaya",13
1,1708,"Ngorongoro",1,"Piyaya",13
1,1709,"Ngorongoro",1,"Piyaya",13
1,1710,"Ngorongoro",1,"Piyaya",13
1,1711,"Ngorongoro",1,"Piyaya",13
1,1712,"Ngorongoro",1,"Piyaya",13
1,1713,"Ngorongoro",1,"Piyaya",13
1,1714,"Ngorongoro",1,"Piyaya",13
1,1715,"Ngorongoro",1,"Piyaya",13
1,1716,"Ngorongoro",1,"Piyaya",13
1,1717,"Ngorongoro",1,"Piyaya",13
1,1718,"Ngorongoro",1,"Piyaya",13
1,1719,"Ngorongoro",1,"Piyaya",13
1,1720,"Ngorongoro",1,"Malambo",12
1,1721,"Ngorongoro",1,"Malambo",12
1,1722,"Ngorongoro",1,"Malambo",12
1,1723,"Ngorongoro",1,"Malambo",12
1,1724,"Ngorongoro",1,"Malambo",12
1,1725,"Ngorongoro",1,"Malambo",12
1,1726,"Ngorongoro",1,"Malambo",12
1,1727,"Ngorongoro",1,"Malambo",12
1,1728,"Ngorongoro",1,"Malambo",12
1,1729,"Ngorongoro",1,"Malambo",12
1,1730,"Ngorongoro",1,"Malambo",12
1,1731,"Ngorongoro",1,"Malambo",12
1,1732,"Ngorongoro",1,"Ngaresero",10
1,1733,"Ngorongoro",1,"Ngaresero",10
1,1734,"Ngorongoro",1,"Ngaresero",10
1,1735,"Ngorongoro",1,"Ngaresero",10
1,1736,"Ngorongoro",1,"Ngaresero",10
1,1737,"Ngorongoro",1,"Ngaresero",10
1,1738,"Ngorongoro",1,"Ngaresero",10
1,1739,"Ngorongoro",1,"Ngaresero",10
1,1740,"Ngorongoro",1,"Piyaya",13
1,1741,"Ngorongoro",1,"Piyaya",13
1,1742,"Ngorongoro",1,"Piyaya",13
1,1743,"Ngorongoro",1,"Piyaya",13
1,1744,"Ngorongoro",1,"Piyaya",13
1,1745,"Ngorongoro",1,"Piyaya",13
1,1746,"Ngorongoro",1,"Piyaya",13
1,1747,"Ngorongoro",1,"Piyaya",13
1,1748,"Ngorongoro",1,"Piyaya",13
1,1749,"Ngorongoro",1,"Piyaya",13
1,1750,"Ngorongoro",1,"Piyaya",13
1,1751,"Ngorongoro",1,"Piyaya",13
1,1752,"Ngorongoro",1,"Piyaya",13
1,1753,"Ngorongoro",1,"Piyaya",13
1,1754,"Ngorongoro",1,"Piyaya",13
1,1755,"Ngorongoro",1,"Piyaya",13
1,1756,"Ngorongoro",1,"Piyaya",13
1,1757,"Ngorongoro",1,"Piyaya",13
1,1758,"Ngorongoro",1,"Piyaya",13
1,1759,"Ngorongoro",1,"Malambo",12
1,1760,"Ngorongoro",1,"Malambo",12
1,1761,"Ngorongoro",1,"Malambo",12
1,1762,"Ngorongoro",1,"Malambo",12
1,1763,"Ngorongoro",1,"Malambo",12
1,1764,"Ngorongoro",1,"Malambo",12
1,1765,"Ngorongoro",1,"Malambo",12
1,1766,"Ngorongoro",1,"Malambo",12
1,1767,"Ngorongoro",1,"Malambo",12
1,1768,"Ngorongoro",1,"Malambo",12
1,1769,"Ngorongoro",1,"Malambo",12
1,1770,"Ngorongoro",1,"Malambo",12
1,1771,"Ngorongoro",1,"Ngaresero",10
1,1772,"Ngorongoro",1,"Ngaresero",10
1,1773,"Ngorongoro",1,"Ngaresero",10
1,1774,"Ngorongoro",1,"Ngaresero",10
1,1775,"Ngorongoro",1,"Ngaresero",10
1,1776,"Ngorongoro",1,"Ngaresero",10
1,1777,"Ngorongoro",1,"Ngaresero",10
1,1778,"Ngorongoro",1,"Piyaya",13
1,1779,"Ngorongoro",1,"Piyaya",13
1,1780,"Ngorongoro",1,"Piyaya",13
1,1781,"Ngorongoro",1,"Piyaya",13
1,1782,"Ngorongoro",1,"Piyaya",13
1,1783,"Ngorongoro",1,"Piyaya",13
1,1784,"Ngorongoro",1,"Piyaya",13
1,1785,"Ngorongoro",1,"Piyaya",13
1,1786,"Ngorongoro",1,"Piyaya",13
1,1787,"Ngorongoro",1,"Piyaya",13
1,1788,"Ngorongoro",1,"Piyaya",13
1,1789,"Ngorongoro",1,"Piyaya",13
1,1790,"Ngorongoro",1,"Piyaya",13
1,1791,"Ngorongoro",1,"Piyaya",13
1,1792,"Ngorongoro",1,"Piyaya",13
1,1793,"Ngorongoro",1,"Piyaya",13
1,1794,"Ngorongoro",1,"Piyaya",13
1,1795,"Ngorongoro",1,"Piyaya",13
1,1796,"Ngorongoro",1,"Piyaya",13
1,1797,"Ngorongoro",1,"Malambo",12
1,1798,"Ngorongoro",1,"Malambo",12
1,1799,"Ngorongoro",1,"Malambo",12
1,1800,"Ngorongoro",1,"Malambo",12
1,1801,"Ngorongoro",1,"Malambo",12
1,1802,"Ngorongoro",1,"Malambo",12
1,1803,"Ngorongoro",1,"Malambo",12
1,1804,"Ngorongoro",1,"Malambo",12
1,1805,"Ngorongoro",1,"Malambo",12
1,1806,"Ngorongoro",1,"Malambo",12
1,1807,"Ngorongoro",1,"Malambo",12
1,1808,"Ngorongoro",1,"Malambo",12
1,1809,"Ngorongoro",1,"Ngaresero",10
1,1810,"Ngorongoro",1,"Ngaresero",10
1,1811,"Ngorongoro",1,"Ngaresero",10
1,1812,"Ngorongoro",1,"Ngaresero",10
1,1813,"Ngorongoro",1,"Ngaresero",10
1,1814,"Ngorongoro",1,"Ngaresero",10
1,1815,"Ngorongoro",1,"Ngaresero",10
1,1816,"Ngorongoro",1,"Piyaya",13
1,1817,"Ngorongoro",1,"Piyaya",13
1,1818,"Ngorongoro",1,"Piyaya",13
1,1819,"Ngorongoro",1,"Piyaya",13
1,1820,"Ngorongoro",1,"Piyaya",13
1,1821,"Ngorongoro",1,"Piyaya",13
1,1822,"Ngorongoro",1,"Piyaya",13
1,1823,"Ngorongoro",1,"Piyaya",13
1,1824,"Ngorongoro",1,"Piyaya",13
1,1825,"Ngorongoro",1,"Piyaya",13
1,1826,"Ngorongoro",1,"Piyaya",13
1,1827,"Ngorongoro",1,"Piyaya",13
1,1828,"Ngorongoro",1,"Piyaya",13
1,1829,"Ngorongoro",1,"Piyaya",13
1,1830,"Ngorongoro",1,"Piyaya",13
1,1831,"Ngorongoro",1,"Piyaya",13
1,1832,"Ngorongoro",1,"Piyaya",13
1,1833,"Ngorongoro",1,"Piyaya",13
1,1834,"Ngorongoro",1,"Piyaya",13
1,1835,"Ngorongoro",1,"Malambo",12
1,1836,"Ngorongoro",1,"Malambo",12
1,1837,"Ngorongoro",1,"Malambo",12
1,1838,"Ngorongoro",1,"Malambo",12
1,1839,"Ngorongoro",1,"Malambo",12
1,1840,"Ngorongoro",1,"Malambo",12
1,1841,"Ngorongoro",1,"Malambo",12
1,1842,"Ngorongoro",1,"Malambo",12
1,1843,"Ngorongoro",1,"Malambo",12
1,1844,"Ngorongoro",1,"Malambo",12
1,1845,"Ngorongoro",1,"Malambo",12
1,1846,"Ngorongoro",1,"Malambo",12
1,1847,"Ngorongoro",1,"Ngaresero",10
1,1848,"Ngorongoro",1,"Ngaresero",10
1,1849,"Ngorongoro",1,"Ngaresero",10
1,1850,"Ngorongoro",1,"Ngaresero",10
1,1851,"Ngorongoro",1,"Ngaresero",10
1,1852,"Ngorongoro",1,"Ngaresero",10
1,1853,"Ngorongoro",1,"Ngaresero",10
1,1854,"Ngorongoro",1,"Piyaya",13
1,1855,"Ngorongoro",1,"Piyaya",13
1,1856,"Ngorongoro",1,"Piyaya",13
1,1857,"Ngorongoro",1,"Piyaya",13
1,1858,"Ngorongoro",1,"Piyaya",13
1,1859,"Ngorongoro",1,"Piyaya",13
1,1860,"Ngorongoro",1,"Piyaya",13
1,1861,"Ngorongoro",1,"Piyaya",13
1,1862,"Ngorongoro",1,"Piyaya",13
1,1863,"Ngorongoro",1,"Piyaya",13
1,1864,"Ngorongoro",1,"Piyaya",13
1,1865,"Ngorongoro",1,"Piyaya",13
1,1866,"Ngorongoro",1,"Piyaya",13
1,1867,"Ngorongoro",1,"Piyaya",13
1,1868,"Ngorongoro",1,"Piyaya",13
1,1869,"Ngorongoro",1,"Piyaya",13
1,1870,"Ngorongoro",1,"Piyaya",13
1,1871,"Ngorongoro",1,"Piyaya",13
1,1872,"Ngorongoro",1,"Piyaya",13
1,1873,"Ngorongoro",1,"Piyaya",13
1,1874,"Ngorongoro",1,"Malambo",12
1,1875,"Ngorongoro",1,"Malambo",12
1,1876,"Ngorongoro",1,"Malambo",12
1,1877,"Ngorongoro",1,"Malambo",12
1,1878,"Ngorongoro",1,"Malambo",12
1,1879,"Ngorongoro",1,"Malambo",12
1,1880,"Ngorongoro",1,"Malambo",12
1,1881,"Ngorongoro",1,"Malambo",12
1,1882,"Ngorongoro",1,"Malambo",12
1,1883,"Ngorongoro",1,"Malambo",12
1,1884,"Ngorongoro",1,"Malambo",12
1,1885,"Ngorongoro",1,"Malambo",12
1,1886,"Ngorongoro",1,"Ngaresero",10
1,1887,"Ngorongoro",1,"Ngaresero",10
1,1888,"Ngorongoro",1,"Ngaresero",10
1,1889,"Ngorongoro",1,"Ngaresero",10
1,1890,"Ngorongoro",1,"Ngaresero",10
1,1891,"Ngorongoro",1,"Ngaresero",10
1,1892,"Ngorongoro",1,"Ngaresero",10
1,1893,"Ngorongoro",1,"Piyaya",13
1,1894,"Ngorongoro",1,"Piyaya",13
1,1895,"Ngorongoro",1,"Piyaya",13
1,1896,"Ngorongoro",1,"Piyaya",13
1,1897,"Ngorongoro",1,"Piyaya",13
1,1898,"Ngorongoro",1,"Piyaya",13
1,1899,"Ngorongoro",1,"Piyaya",13
